gid,platenum,platecol,ownpro,industry,owncity,comcode,locpro,tms,devtime,rectime,lon,lat,locspd,devspd,tlmile,direct,altitu,situation,alarm,extra,dist_meter,time_diff,calkmh
960,辽BK4058,2,210000,30,210211,2159337,120000,1523337263,2018-04-10 13:14:23,2018-04-10 13:15:48,117.878922,39.275109,67,67,310979,307,2,786435,0,1,465.22,25.0,66.99
961,辽BK4058,2,210000,30,210211,2159337,120000,1523337288,2018-04-10 13:14:48,2018-04-10 13:16:15,117.874489,39.277494,67,67,310979,301,2,786435,0,1,484.47,25.0,69.76
962,辽BK4058,2,210000,30,210211,2159337,120000,1523337313,2018-04-10 13:15:13,2018-04-10 13:16:39,117.869614,39.279659,70,70,310979,297,4,786435,0,1,566.84,29.0,70.37
963,辽BK4058,2,210000,30,210211,2159337,120000,1523337342,2018-04-10 13:15:42,2018-04-10 13:17:09,117.86363,39.281766,66,66,310980,291,5,786435,0,1,435.25,25.0,62.68
964,辽BK4058,2,210000,30,210211,2159337,120000,1523337367,2018-04-10 13:16:07,2018-04-10 13:17:33,117.85887,39.283064,61,61,310980,287,2,786435,0,1,442.84,25.0,63.77
965,辽BK4058,2,210000,30,210211,2159337,120000,1523337392,2018-04-10 13:16:32,2018-04-10 13:17:57,117.853908,39.284084,69,69,310981,282,2,786435,0,1,495.53,25.0,71.36
966,辽BK4058,2,210000,30,210211,2159337,120000,1523337417,2018-04-10 13:16:57,2018-04-10 13:18:24,117.848243,39.284819,72,72,310981,276,2,786435,0,1,495.27,25.0,71.32
967,辽BK4058,2,210000,30,210211,2159337,120000,1523337442,2018-04-10 13:17:22,2018-04-10 13:18:48,117.842521,39.285176,69,69,310982,272,0,786435,0,1,1145.44,63.0,65.45
968,辽BK4058,2,210000,30,210211,2159337,120000,1523337505,2018-04-10 13:18:25,2018-04-10 13:19:51,117.829246,39.285034,66,66,310983,271,0,786435,0,1,484.97,25.0,69.84
969,辽BK4058,2,210000,30,210211,2159337,120000,1523337530,2018-04-10 13:18:50,2018-04-10 13:20:15,117.823644,39.285393,71,71,310984,278,2,786435,0,1,504.22,25.0,72.61
970,辽BK4058,2,210000,30,210211,2159337,120000,1523337555,2018-04-10 13:19:15,2018-04-10 13:20:42,117.817936,39.286368,72,72,310984,286,2,786435,0,1,476.86,25.0,68.67
971,辽BK4058,2,210000,30,210211,2159337,120000,1523337580,2018-04-10 13:19:40,2018-04-10 13:21:06,117.812743,39.287839,62,62,310985,292,0,786435,0,1,777.03,44.0,63.58
972,辽BK4058,2,210000,30,210211,2159337,120000,1523337624,2018-04-10 13:20:24,2018-04-10 13:21:51,117.804788,39.291121,65,65,310985,299,1,786435,0,1,485.07,25.0,69.85
973,辽BK4058,2,210000,30,210211,2159337,120000,1523337649,2018-04-10 13:20:49,2018-04-10 13:22:15,117.799888,39.293264,75,75,310986,299,0,786435,0,1,534.24,25.0,76.93
974,辽BK4058,2,210000,30,210211,2159337,120000,1523337674,2018-04-10 13:21:14,2018-04-10 13:22:39,117.794491,39.295624,75,75,310986,300,2,786435,0,1,506.35,25.0,72.91
975,辽BK4058,2,210000,30,210211,2159337,120000,1523337699,2018-04-10 13:21:39,2018-04-10 13:23:06,117.789304,39.297759,68,68,310987,293,2,786435,0,1,442.78,25.0,63.76
976,辽BK4058,2,210000,30,210211,2159337,120000,1523337724,2018-04-10 13:22:04,2018-04-10 13:23:30,117.784489,39.299141,62,62,310987,286,0,786435,0,1,466.29,25.0,67.15
977,辽BK4058,2,210000,30,210211,2159337,120000,1523337749,2018-04-10 13:22:29,2018-04-10 13:23:56,117.779222,39.300086,71,71,310988,279,0,786435,0,1,476.08,25.0,68.56
978,辽BK4058,2,210000,30,210211,2159337,120000,1523337774,2018-04-10 13:22:54,2018-04-10 13:24:22,117.773722,39.300443,65,65,310988,272,1,786435,0,1,433.26,25.0,62.39
979,辽BK4058,2,210000,30,210211,2159337,120000,1523337799,2018-04-10 13:23:19,2018-04-10 13:24:45,117.768701,39.30034,60,60,310989,264,3,786435,0,1,419.81,25.0,60.45
980,辽BK4058,2,210000,30,210211,2159337,120000,1523337824,2018-04-10 13:23:44,2018-04-10 13:25:09,117.763893,39.299754,63,63,310989,257,4,786435,0,1,665.54,32.0,74.87
981,辽BK4058,2,210000,30,210211,2159337,120000,1523337856,2018-04-10 13:24:16,2018-04-10 13:25:42,117.75652,39.297988,79,79,310990,250,1,786435,0,1,960.65,50.0,69.17
982,辽BK4058,2,210000,30,210211,2159337,120000,1523337906,2018-04-10 13:25:06,2018-04-10 13:26:31,117.745664,39.296059,70,70,310991,265,0,786435,0,1,498.51,25.0,71.79
983,辽BK4058,2,210000,30,210211,2159337,120000,1523337931,2018-04-10 13:25:31,2018-04-10 13:26:56,117.739886,39.296138,69,69,310991,277,2,786435,0,1,461.07,25.0,66.39
984,辽BK4058,2,210000,30,210211,2159337,120000,1523337956,2018-04-10 13:25:56,2018-04-10 13:27:21,117.734616,39.296831,69,69,310992,283,3,786435,0,1,484.62,25.0,69.79
985,辽BK4058,2,210000,30,210211,2159337,120000,1523337981,2018-04-10 13:26:21,2018-04-10 13:27:48,117.729281,39.298199,68,68,310992,292,4,786435,0,1,431.37,25.0,62.12
986,辽BK4058,2,210000,30,210211,2159337,120000,1523338006,2018-04-10 13:26:46,2018-04-10 13:28:12,117.724809,39.299938,60,60,310993,300,0,786435,0,1,426.82,25.0,61.46
987,辽BK4058,2,210000,30,210211,2159337,120000,1523338031,2018-04-10 13:27:11,2018-04-10 13:28:36,117.720666,39.30204,62,62,310993,303,2,786435,0,1,454.11,25.0,65.39
988,辽BK4058,2,210000,30,210211,2159337,120000,1523338056,2018-04-10 13:27:36,2018-04-10 13:29:03,117.716295,39.30432,66,66,310993,304,1,786435,0,1,465.47,25.0,67.03
989,辽BK4058,2,210000,30,210211,2159337,120000,1523338081,2018-04-10 13:28:01,2018-04-10 13:29:28,117.711818,39.306661,66,66,310994,304,2,786435,0,1,464.98,25.0,66.96
990,辽BK4058,2,210000,30,210211,2159337,120000,1523338106,2018-04-10 13:28:26,2018-04-10 13:29:52,117.707346,39.309,64,64,310994,304,3,786435,0,1,460.88,25.0,66.37
991,辽BK4058,2,210000,30,210211,2159337,120000,1523338131,2018-04-10 13:28:51,2018-04-10 13:30:19,117.702913,39.311318,69,69,310995,304,6,786435,0,1,463.15,25.0,66.69
992,辽BK4058,2,210000,30,210211,2159337,120000,1523338156,2018-04-10 13:29:16,2018-04-10 13:30:43,117.698381,39.313556,63,63,310995,300,4,786435,0,1,466.39,25.0,67.16
993,辽BK4058,2,210000,30,210211,2159337,120000,1523338181,2018-04-10 13:29:41,2018-04-10 13:31:07,117.693591,39.315506,69,69,310996,295,5,786435,0,1,472.61,25.0,68.06
994,辽BK4058,2,210000,30,210211,2159337,120000,1523338206,2018-04-10 13:30:06,2018-04-10 13:31:34,117.688549,39.317174,66,66,310996,291,2,786435,0,1,463.19,25.0,66.7
995,辽BK4058,2,210000,30,210211,2159337,120000,1523338231,2018-04-10 13:30:31,2018-04-10 13:31:58,117.683444,39.318471,68,68,310997,287,1,786435,0,1,498.02,25.0,71.71
996,辽BK4058,2,210000,30,210211,2159337,120000,1523338256,2018-04-10 13:30:56,2018-04-10 13:32:22,117.678012,39.319994,71,71,310997,291,2,786435,0,1,464.83,25.0,66.94
997,辽BK4058,2,210000,30,210211,2159337,120000,1523338281,2018-04-10 13:31:21,2018-04-10 13:32:49,117.673086,39.321694,61,61,310998,296,0,786435,0,1,417.83,25.0,60.17
998,辽BK4058,2,210000,30,210211,2159337,120000,1523338306,2018-04-10 13:31:46,2018-04-10 13:33:13,117.668752,39.323377,62,62,310998,296,0,786435,0,1,916.35,50.0,65.98
999,辽BK4058,2,210000,30,210211,2159337,120000,1523338356,2018-04-10 13:32:36,2018-04-10 13:34:04,117.659135,39.326889,67,67,310999,291,3,786435,0,1,459.98,25.0,66.24
1000,辽BK4058,2,210000,30,210211,2159337,120000,1523338381,2018-04-10 13:33:01,2018-04-10 13:34:28,117.654088,39.328231,64,64,310999,286,4,786435,0,1,441.44,25.0,63.57
1001,辽BK4058,2,210000,30,210211,2159337,120000,1523338406,2018-04-10 13:33:26,2018-04-10 13:34:52,117.649123,39.329201,61,61,311000,281,2,786435,0,1,442.03,25.0,63.65
1002,辽BK4058,2,210000,30,210211,2159337,120000,1523338431,2018-04-10 13:33:51,2018-04-10 13:35:19,117.644086,39.329942,67,67,311000,280,5,786435,0,1,472.53,25.0,68.04
1003,辽BK4058,2,210000,30,210211,2159337,120000,1523338456,2018-04-10 13:34:16,2018-04-10 13:35:43,117.638703,39.330741,67,67,311001,280,4,786435,0,1,437.28,25.0,62.97
1004,辽BK4058,2,210000,30,210211,2159337,120000,1523338481,2018-04-10 13:34:41,2018-04-10 13:36:07,117.633718,39.331466,58,58,311001,281,4,786435,0,1,425.72,25.0,61.3
1005,辽BK4058,2,210000,30,210211,2159337,120000,1523338506,2018-04-10 13:35:06,2018-04-10 13:36:34,117.628896,39.332291,63,63,311002,283,3,786435,0,1,448.67,25.0,64.61
1006,辽BK4058,2,210000,30,210211,2159337,120000,1523338531,2018-04-10 13:35:31,2018-04-10 13:37:12,117.623861,39.333312,66,66,311002,286,3,786435,0,1,487.35,25.0,70.18
1007,辽BK4058,2,210000,30,210211,2159337,120000,1523338556,2018-04-10 13:35:56,2018-04-10 13:37:22,117.618482,39.334661,71,71,311003,289,2,786435,0,1,486.6,25.0,70.07
1008,辽BK4058,2,210000,30,210211,2159337,120000,1523338581,2018-04-10 13:36:21,2018-04-10 13:37:49,117.613185,39.336174,67,67,311003,290,2,786435,0,1,458.56,25.0,66.03
1009,辽BK4058,2,210000,30,210211,2159337,120000,1523338606,2018-04-10 13:36:46,2018-04-10 13:38:13,117.608196,39.337606,69,69,311004,290,2,786435,0,1,491.04,25.0,70.71
1010,辽BK4058,2,210000,30,210211,2159337,120000,1523338631,2018-04-10 13:37:11,2018-04-10 13:38:37,117.60283,39.339089,68,68,311004,288,3,786435,0,1,485.96,25.0,69.98
1011,辽BK4058,2,210000,30,210211,2159337,120000,1523338656,2018-04-10 13:37:36,2018-04-10 13:39:04,117.597424,39.340329,69,69,311005,284,4,786435,0,1,467.8,25.0,67.36
1012,辽BK4058,2,210000,30,210211,2159337,120000,1523338681,2018-04-10 13:38:01,2018-04-10 13:39:28,117.592116,39.341204,67,67,311005,279,4,786435,0,1,486.63,25.0,70.07
1013,辽BK4058,2,210000,30,210211,2159337,120000,1523338706,2018-04-10 13:38:26,2018-04-10 13:39:52,117.586528,39.341824,70,70,311005,276,4,786435,0,1,473.84,25.0,68.23
1014,辽BK4058,2,210000,30,210211,2159337,120000,1523338731,2018-04-10 13:38:51,2018-04-10 13:40:18,117.581046,39.342134,65,65,311006,272,3,786435,0,1,721.69,400.0,6.5
1015,辽BK4058,2,210000,30,210211,2159337,120000,1523339131,2018-04-10 13:45:31,2018-04-10 13:46:57,117.572687,39.342489,0,0,311007,0,6,786434,0,1,0.0,300.0,0.0
1016,辽BK4058,2,210000,30,210211,2159337,120000,1523339431,2018-04-10 13:50:31,2018-04-10 13:51:57,117.572687,39.342489,0,0,311007,0,6,786434,0,1,6.63,251.0,0.1
1017,辽BK4058,2,210000,30,210211,2159337,120000,1523339682,2018-04-10 13:54:42,2018-04-10 13:56:09,117.572657,39.342434,0,0,311007,0,6,786435,0,1,4.98,215.0,0.08
1018,辽BK4058,2,210000,30,210211,2159337,120000,1523339897,2018-04-10 13:58:17,2018-04-10 13:59:42,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1019,辽BK4058,2,210000,30,210211,2159337,120000,1523339922,2018-04-10 13:58:42,2018-04-10 14:00:09,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1020,辽BK4058,2,210000,30,210211,2159337,120000,1523339947,2018-04-10 13:59:07,2018-04-10 14:00:33,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1021,辽BK4058,2,210000,30,210211,2159337,120000,1523339972,2018-04-10 13:59:32,2018-04-10 14:00:57,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1022,辽BK4058,2,210000,30,210211,2159337,120000,1523339997,2018-04-10 13:59:57,2018-04-10 14:01:24,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.24,25.0,0.03
1023,辽BK4058,2,210000,30,210211,2159337,120000,1523340022,2018-04-10 14:00:22,2018-04-10 14:01:48,117.572646,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1024,辽BK4058,2,210000,30,210211,2159337,120000,1523340047,2018-04-10 14:00:47,2018-04-10 14:02:12,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1025,辽BK4058,2,210000,30,210211,2159337,120000,1523340072,2018-04-10 14:01:12,2018-04-10 14:02:41,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.26,25.0,0.04
1026,辽BK4058,2,210000,30,210211,2159337,120000,1523340097,2018-04-10 14:01:37,2018-04-10 14:03:03,117.572649,39.342478,0,0,311007,218,0,786435,0,1,0.17,25.0,0.02
1027,辽BK4058,2,210000,30,210211,2159337,120000,1523340122,2018-04-10 14:02:02,2018-04-10 14:03:27,117.572647,39.342478,0,0,311007,0,0,786435,0,1,0.0,25.0,0.0
1028,辽BK4058,2,210000,30,210211,2159337,120000,1523340147,2018-04-10 14:02:27,2018-04-10 14:03:54,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1029,辽BK4058,2,210000,30,210211,2159337,120000,1523340172,2018-04-10 14:02:52,2018-04-10 14:04:18,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1030,辽BK4058,2,210000,30,210211,2159337,120000,1523340197,2018-04-10 14:03:17,2018-04-10 14:04:42,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.11,50.0,0.01
1031,辽BK4058,2,210000,30,210211,2159337,120000,1523340247,2018-04-10 14:04:07,2018-04-10 14:05:33,117.572646,39.342479,0,0,311007,218,0,786435,0,1,0.14,25.0,0.02
1032,辽BK4058,2,210000,30,210211,2159337,120000,1523340272,2018-04-10 14:04:32,2018-04-10 14:05:57,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.28,25.0,0.04
1033,辽BK4058,2,210000,30,210211,2159337,120000,1523340297,2018-04-10 14:04:57,2018-04-10 14:06:24,117.572644,39.342479,0,0,311007,218,0,786435,0,1,0.26,25.0,0.04
1034,辽BK4058,2,210000,30,210211,2159337,120000,1523340322,2018-04-10 14:05:22,2018-04-10 14:06:48,117.572647,39.342479,0,0,311007,218,0,786435,0,1,0.11,25.0,0.02
1035,辽BK4058,2,210000,30,210211,2159337,120000,1523340347,2018-04-10 14:05:47,2018-04-10 14:07:12,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1036,辽BK4058,2,210000,30,210211,2159337,120000,1523340372,2018-04-10 14:06:12,2018-04-10 14:07:39,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1037,辽BK4058,2,210000,30,210211,2159337,120000,1523340397,2018-04-10 14:06:37,2018-04-10 14:08:03,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1038,辽BK4058,2,210000,30,210211,2159337,120000,1523340422,2018-04-10 14:07:02,2018-04-10 14:08:27,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1039,辽BK4058,2,210000,30,210211,2159337,120000,1523340447,2018-04-10 14:07:27,2018-04-10 14:08:54,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.28,25.0,0.04
1040,辽BK4058,2,210000,30,210211,2159337,120000,1523340472,2018-04-10 14:07:52,2018-04-10 14:09:18,117.572649,39.342476,0,0,311007,218,0,786435,0,1,0.17,25.0,0.02
1041,辽BK4058,2,210000,30,210211,2159337,120000,1523340497,2018-04-10 14:08:17,2018-04-10 14:09:42,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1042,辽BK4058,2,210000,30,210211,2159337,120000,1523340522,2018-04-10 14:08:42,2018-04-10 14:10:09,117.572646,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1043,辽BK4058,2,210000,30,210211,2159337,120000,1523340547,2018-04-10 14:09:07,2018-04-10 14:10:33,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1044,辽BK4058,2,210000,30,210211,2159337,120000,1523340572,2018-04-10 14:09:32,2018-04-10 14:10:57,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.24,25.0,0.03
1045,辽BK4058,2,210000,30,210211,2159337,120000,1523340597,2018-04-10 14:09:57,2018-04-10 14:11:24,117.572646,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1046,辽BK4058,2,210000,30,210211,2159337,120000,1523340622,2018-04-10 14:10:22,2018-04-10 14:11:48,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.24,25.0,0.03
1047,辽BK4058,2,210000,30,210211,2159337,120000,1523340647,2018-04-10 14:10:47,2018-04-10 14:12:12,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.43,25.0,0.06
1048,辽BK4058,2,210000,30,210211,2159337,120000,1523340672,2018-04-10 14:11:12,2018-04-10 14:12:39,117.572642,39.342476,0,0,311007,218,0,786435,0,1,0.48,25.0,0.07
1049,辽BK4058,2,210000,30,210211,2159337,120000,1523340697,2018-04-10 14:11:37,2018-04-10 14:13:03,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.17,25.0,0.02
1050,辽BK4058,2,210000,30,210211,2159337,120000,1523340722,2018-04-10 14:12:02,2018-04-10 14:13:27,117.572649,39.342478,0,0,311007,218,0,786435,0,1,0.26,25.0,0.04
1051,辽BK4058,2,210000,30,210211,2159337,120000,1523340747,2018-04-10 14:12:27,2018-04-10 14:13:54,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1052,辽BK4058,2,210000,30,210211,2159337,120000,1523340772,2018-04-10 14:12:52,2018-04-10 14:14:18,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1053,辽BK4058,2,210000,30,210211,2159337,120000,1523340797,2018-04-10 14:13:17,2018-04-10 14:14:42,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1054,辽BK4058,2,210000,30,210211,2159337,120000,1523340822,2018-04-10 14:13:42,2018-04-10 14:15:09,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.34,25.0,0.05
1055,辽BK4058,2,210000,30,210211,2159337,120000,1523340847,2018-04-10 14:14:07,2018-04-10 14:15:33,117.572644,39.342476,0,0,311007,218,0,786435,0,1,0.34,25.0,0.05
1056,辽BK4058,2,210000,30,210211,2159337,120000,1523340872,2018-04-10 14:14:32,2018-04-10 14:15:57,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1057,辽BK4058,2,210000,30,210211,2159337,120000,1523340897,2018-04-10 14:14:57,2018-04-10 14:16:24,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1058,辽BK4058,2,210000,30,210211,2159337,120000,1523340922,2018-04-10 14:15:22,2018-04-10 14:16:48,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.36,25.0,0.05
1059,辽BK4058,2,210000,30,210211,2159337,120000,1523340947,2018-04-10 14:15:47,2018-04-10 14:17:12,117.572651,39.342479,0,0,311007,218,0,786435,0,1,0.36,25.0,0.05
1060,辽BK4058,2,210000,30,210211,2159337,120000,1523340972,2018-04-10 14:16:12,2018-04-10 14:17:39,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.09,25.0,0.01
1061,辽BK4058,2,210000,30,210211,2159337,120000,1523340997,2018-04-10 14:16:37,2018-04-10 14:18:03,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.26,25.0,0.04
1062,辽BK4058,2,210000,30,210211,2159337,120000,1523341022,2018-04-10 14:17:02,2018-04-10 14:18:27,117.572649,39.342478,0,0,311007,218,0,786435,0,1,0.26,25.0,0.04
1063,辽BK4058,2,210000,30,210211,2159337,120000,1523341047,2018-04-10 14:17:27,2018-04-10 14:18:54,117.572646,39.342478,0,0,311007,218,0,786435,0,1,0.24,25.0,0.03
1064,辽BK4058,2,210000,30,210211,2159337,120000,1523341072,2018-04-10 14:17:52,2018-04-10 14:19:18,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.0,25.0,0.0
1065,辽BK4058,2,210000,30,210211,2159337,120000,1523341097,2018-04-10 14:18:17,2018-04-10 14:19:42,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.28,25.0,0.04
1066,辽BK4058,2,210000,30,210211,2159337,120000,1523341122,2018-04-10 14:18:42,2018-04-10 14:20:09,117.572649,39.342478,0,0,311007,218,0,786435,0,1,0.17,25.0,0.02
1067,辽BK4058,2,210000,30,210211,2159337,120000,1523341147,2018-04-10 14:19:07,2018-04-10 14:20:33,117.572647,39.342478,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1068,辽BK4058,2,210000,30,210211,2159337,120000,1523341172,2018-04-10 14:19:32,2018-04-10 14:20:57,117.572647,39.342476,0,0,311007,218,0,786435,0,1,0.22,25.0,0.03
1069,辽BK4058,2,210000,30,210211,2159337,120000,1523341197,2018-04-10 14:19:57,2018-04-10 14:21:24,117.572647,39.342478,0,0,311007,218,0,786435,0,1,7.99,25.0,1.15
1070,辽BK4058,2,210000,30,210211,2159337,120000,1523341222,2018-04-10 14:20:22,2018-04-10 14:21:48,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.09,25.0,0.01
1071,辽BK4058,2,210000,30,210211,2159337,120000,1523341247,2018-04-10 14:20:47,2018-04-10 14:22:12,117.572717,39.342526,0,0,311007,218,2,786435,0,1,0.26,25.0,0.04
1072,辽BK4058,2,210000,30,210211,2159337,120000,1523341272,2018-04-10 14:21:12,2018-04-10 14:22:39,117.572714,39.342526,0,0,311007,218,2,786435,0,1,0.17,25.0,0.02
1073,辽BK4058,2,210000,30,210211,2159337,120000,1523341297,2018-04-10 14:21:37,2018-04-10 14:23:03,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.0,25.0,0.0
1074,辽BK4058,2,210000,30,210211,2159337,120000,1523341322,2018-04-10 14:22:02,2018-04-10 14:23:27,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.41,25.0,0.06
1075,辽BK4058,2,210000,30,210211,2159337,120000,1523341347,2018-04-10 14:22:27,2018-04-10 14:23:54,117.572712,39.342524,0,0,311007,218,2,786435,0,1,0.22,25.0,0.03
1076,辽BK4058,2,210000,30,210211,2159337,120000,1523341372,2018-04-10 14:22:52,2018-04-10 14:24:18,117.572712,39.342526,0,0,311007,218,2,786435,0,1,0.34,25.0,0.05
1077,辽BK4058,2,210000,30,210211,2159337,120000,1523341397,2018-04-10 14:23:17,2018-04-10 14:24:42,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.28,25.0,0.04
1078,辽BK4058,2,210000,30,210211,2159337,120000,1523341422,2018-04-10 14:23:42,2018-04-10 14:25:09,117.572714,39.342524,0,0,311007,218,2,786435,0,1,0.64,25.0,0.09
1079,辽BK4058,2,210000,30,210211,2159337,120000,1523341447,2018-04-10 14:24:07,2018-04-10 14:25:33,117.572721,39.342526,0,0,311007,218,2,786435,0,1,0.34,25.0,0.05
1080,辽BK4058,2,210000,30,210211,2159337,120000,1523341472,2018-04-10 14:24:32,2018-04-10 14:25:57,117.572717,39.342526,0,0,311007,218,2,786435,0,1,0.48,25.0,0.07
1081,辽BK4058,2,210000,30,210211,2159337,120000,1523341497,2018-04-10 14:24:57,2018-04-10 14:26:24,117.572712,39.342524,0,0,311007,218,2,786435,0,1,0.43,25.0,0.06
1082,辽BK4058,2,210000,30,210211,2159337,120000,1523341522,2018-04-10 14:25:22,2018-04-10 14:26:48,117.572717,39.342524,0,0,311007,218,2,786435,0,1,0.24,25.0,0.03
1083,辽BK4058,2,210000,30,210211,2159337,120000,1523341547,2018-04-10 14:25:47,2018-04-10 14:27:12,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.0,25.0,0.0
1084,辽BK4058,2,210000,30,210211,2159337,120000,1523341572,2018-04-10 14:26:12,2018-04-10 14:27:39,117.572716,39.342526,0,0,311007,218,2,786435,0,1,0.28,25.0,0.04
1085,辽BK4058,2,210000,30,210211,2159337,120000,1523341597,2018-04-10 14:26:37,2018-04-10 14:28:06,117.572714,39.342524,0,0,311007,218,2,786435,0,1,0.51,25.0,0.07
1086,辽BK4058,2,210000,30,210211,2159337,120000,1523341622,2018-04-10 14:27:02,2018-04-10 14:28:27,117.572717,39.342528,0,0,311007,218,2,786435,0,1,0.45,25.0,0.06
1087,辽BK4058,2,210000,30,210211,2159337,120000,1523341647,2018-04-10 14:27:27,2018-04-10 14:28:54,117.572716,39.342524,0,0,311007,218,2,786435,0,1,0.17,25.0,0.02
